Incident_No,Force_Type,Incident_Date,Precinct,Race,Gender
969,Level 1 - Use of Force,2014-08-29 19:00:00,0.0,2,1
970,Level 1 - Use of Force,2014-08-30 09:06:00,3.0,2,1
972,Level 1 - Use of Force,2014-08-30 13:36:00,1.0,1,0
973,Level 3 - Use of Force,2014-08-30 11:40:00,3.0,8,1
974,Level 3 - Use of Force,2014-08-30 11:40:00,3.0,5,1
975,Level 1 - Use of Force,2014-08-30 15:04:00,5.0,5,1
977,Level 2 - Use of Force,2014-08-31 02:06:00,0.0,1,1
978,Level 3 - OIS,2014-08-30 22:13:00,0.0,2,1
979,Level 3 - OIS,2014-08-30 22:16:00,0.0,2,1
980,Level 1 - Use of Force,2014-08-13 06:00:00,5.0,8,1
981,Level 2 - Use of Force,2014-08-31 02:06:00,0.0,1,1
982,Level 2 - Use of Force,2014-08-31 02:06:00,0.0,1,1
983,Level 2 - Use of Force,2014-08-31 02:06:00,0.0,1,1
983,Level 2 - Use of Force,2014-08-31 02:06:00,0.0,5,1
984,Level 2 - Use of Force,2014-08-26 22:30:00,3.0,2,1
985,Level 2 - Use of Force,2014-08-26 22:40:00,3.0,2,1
986,Level 1 - Use of Force,2014-08-31 22:23:00,3.0,8,1
987,Level 2 - Use of Force,2014-08-26 22:40:00,3.0,2,1
990,Level 1 - Use of Force,2014-09-01 13:45:00,5.0,2,0
991,Level 2 - Use of Force,2014-08-31 19:45:00,5.0,2,1
992,Level 1 - Use of Force,2014-08-31 22:21:00,3.0,8,1
996,Level 2 - Use of Force,2014-06-22 00:05:00,3.0,2,1
999,Level 2 - Use of Force,2014-06-22 00:05:00,3.0,2,1
1012,Level 1 - Use of Force,2014-09-03 13:54:00,3.0,1,1
1013,Level 2 - Use of Force,2014-07-26 03:00:00,1.0,2,1
1026,Level 1 - Use of Force,2014-09-04 16:41:00,3.0,2,1
1027,Level 1 - Use of Force,2014-09-04 16:37:00,3.0,2,1
1028,Level 1 - Use of Force,2014-09-04 21:00:00,3.0,2,1
1030,Level 2 - Use of Force,2014-09-04 16:40:00,3.0,2,1
1031,Level 1 - Use of Force,2014-09-04 16:38:00,3.0,2,1
1032,Level 2 - Use of Force,2014-09-04 16:41:00,3.0,2,1
1033,Level 3 - OIS,2014-09-04 16:52:00,3.0,2,1
1036,Level 2 - Use of Force,2014-08-31 03:30:00,5.0,5,1
1039,Level 1 - Use of Force,2014-09-05 11:15:00,2.0,2,1
1040,Level 1 - Use of Force,2014-09-05 11:15:00,0.0,2,1
1044,Level 1 - Use of Force,2014-09-05 19:53:00,3.0,2,1
1045,Level 1 - Use of Force,2014-09-05 22:05:00,0.0,2,1
1046,Level 1 - Use of Force,2014-09-05 22:08:00,0.0,2,1
1047,Level 1 - Use of Force,2014-09-05 22:05:00,0.0,2,1
1048,Level 1 - Use of Force,2014-09-06 17:31:00,5.0,1,1
1049,Level 1 - Use of Force,2014-09-05 11:15:00,2.0,2,1
1051,Level 1 - Use of Force,2014-09-07 01:06:00,2.0,1,1
1052,Level 1 - Use of Force,2014-09-07 20:36:00,1.0,1,1
1054,Level 1 - Use of Force,2014-09-07 20:36:00,1.0,1,1
1070,Level 1 - Use of Force,2014-09-09 01:40:00,0.0,2,1
1071,Level 2 - Use of Force,2014-06-17 15:05:00,0.0,1,0
1071,Level 2 - Use of Force,2014-06-17 15:05:00,0.0,1,1
1072,Level 1 - Use of Force,2014-09-09 04:45:00,1.0,2,0
1074,Level 2 - Use of Force,2014-06-15 17:11:00,2.0,1,0
1076,Level 2 - Use of Force,2014-06-15 17:11:00,2.0,1,0
1077,Level 2 - Use of Force,2014-06-22 00:05:00,3.0,2,1
1078,Level 2 - Use of Force,2014-06-22 00:05:00,3.0,2,1
1079,Level 2 - Use of Force,2014-06-13 16:45:00,3.0,2,1
1080,Level 2 - Use of Force,2014-06-22 00:05:00,3.0,2,1
1081,Level 2 - Use of Force,2014-06-13 16:45:00,3.0,2,1
1082,Level 2 - Use of Force,2014-06-12 21:47:00,0.0,2,1
1083,Level 2 - Use of Force,2014-06-13 16:40:00,3.0,2,1
1084,Level 2 - Use of Force,2014-06-11 10:35:00,2.0,2,1
1085,Level 2 - Use of Force,2014-06-11 10:35:00,2.0,2,1
1086,Level 2 - Use of Force,2014-06-11 10:35:00,2.0,2,1
1087,Level 2 - Use of Force,2014-06-06 02:36:00,2.0,1,1
1087,Level 2 - Use of Force,2014-06-06 02:36:00,2.0,1,1
1088,Level 1 - Use of Force,2014-09-09 21:33:00,3.0,2,1
1089,Level 1 - Use of Force,2014-09-10 01:41:00,1.0,2,1
1090,Level 1 - Use of Force,2014-09-10 13:57:00,0.0,2,1
1092,Level 2 - Use of Force,2014-06-11 10:35:00,2.0,2,1
1095,Level 2 - Use of Force,2014-06-05 21:46:00,2.0,0,1
1095,Level 2 - Use of Force,2014-06-05 21:46:00,2.0,0,1
1096,Level 2 - Use of Force,2014-06-05 21:46:00,2.0,0,1
1096,Level 2 - Use of Force,2014-06-05 21:46:00,2.0,0,1
1097,Level 2 - Use of Force,2014-06-05 21:46:00,2.0,0,1
1097,Level 2 - Use of Force,2014-06-05 21:46:00,2.0,0,1
1099,Level 2 - Use of Force,2014-06-05 21:45:00,2.0,0,1
1100,Level 2 - Use of Force,2014-06-05 21:45:00,2.0,0,1
1101,Level 2 - Use of Force,2014-06-05 21:45:00,2.0,0,1
1102,Level 2 - Use of Force,2014-09-10 22:46:00,0.0,1,1
1107,Level 1 - Use of Force,2014-09-11 11:54:00,1.0,2,1
1109,Level 1 - Use of Force,2014-09-11 11:54:00,1.0,2,1
1110,Level 1 - Use of Force,2014-09-11 12:00:00,1.0,2,1
1111,Level 2 - Use of Force,2014-05-30 10:45:00,0.0,1,1
1112,Level 2 - Use of Force,2014-06-08 21:30:00,1.0,1,1
1113,Level 2 - Use of Force,2014-05-30 10:45:00,0.0,1,1
1114,Level 2 - Use of Force,2014-05-30 10:45:00,0.0,1,1
1115,Level 1 - Use of Force,2014-09-11 13:00:00,3.0,1,1
1116,Level 2 - Use of Force,2014-05-22 20:35:00,2.0,5,1
1117,Level 2 - Use of Force,2014-05-22 06:00:00,3.0,1,1
1118,Level 2 - Use of Force,2014-05-22 20:35:00,2.0,5,1
1120,Level 2 - Use of Force,2014-05-22 20:35:00,2.0,5,1
1121,Level 2 - Use of Force,2014-05-22 06:00:00,3.0,1,1
1122,Level 2 - Use of Force,2014-05-21 20:09:00,0.0,1,1
1124,Level 2 - Use of Force,2014-05-22 06:00:00,3.0,2,0
1125,Level 2 - Use of Force,2014-05-21 20:09:00,0.0,1,1
1128,Level 2 - Use of Force,2014-05-21 08:31:00,5.0,2,1
1129,Level 2 - Use of Force,2014-05-20 17:42:00,5.0,5,1
1130,Level 2 - Use of Force,2014-05-20 17:42:00,5.0,5,1
1133,Level 2 - Use of Force,2014-05-20 15:45:00,3.0,2,1
1134,Level 2 - Use of Force,2014-05-20 15:45:00,3.0,2,1
1135,Level 2 - Use of Force,2014-05-18 20:00:00,0.0,5,1
1136,Level 2 - Use of Force,2014-05-18 20:00:00,0.0,3,1
1137,Level 2 - Use of Force,2014-05-16 02:23:00,0.0,2,1
1138,Level 1 - Use of Force,2014-09-08 18:33:00,2.0,1,1
1139,Level 2 - Use of Force,2014-05-16 00:14:00,3.0,2,1
1143,Level 2 - Use of Force,2014-09-13 02:04:00,1.0,1,1
1144,Level 2 - Use of Force,2014-09-13 02:04:00,1.0,1,1
1145,Level 2 - Use of Force,2014-09-13 02:04:00,1.0,1,1
1146,Level 2 - Use of Force,2014-09-14 00:55:00,5.0,2,1
1147,Level 2 - Use of Force,2014-09-14 01:47:00,1.0,2,1
1148,Level 1 - Use of Force,2014-09-14 11:26:00,1.0,2,0
1150,Level 3 - Use of Force,2014-09-14 12:00:00,0.0,2,1
1151,Level 2 - Use of Force,2014-09-14 12:04:00,1.0,2,0
1152,Level 2 - Use of Force,2014-09-14 12:04:00,1.0,2,1
1153,Level 2 - Use of Force,2014-09-14 12:04:00,0.0,2,1
1154,Level 2 - Use of Force,2014-09-14 12:04:00,1.0,2,1
1155,Level 2 - Use of Force,2014-09-14 12:04:00,1.0,2,1
1158,Level 2 - Use of Force,2014-09-14 12:04:00,1.0,2,1
1159,Level 2 - Use of Force,2014-09-14 17:10:00,5.0,1,1
1160,Level 2 - Use of Force,2014-09-14 17:10:00,5.0,1,1
1161,Level 2 - Use of Force,2014-09-14 17:10:00,5.0,1,1
1162,Level 2 - Use of Force,2014-09-14 17:42:00,5.0,1,1
1163,Level 2 - Use of Force,2014-09-14 17:42:00,5.0,1,1
1164,Level 2 - Use of Force,2014-06-17 15:05:00,0.0,1,0
1164,Level 2 - Use of Force,2014-06-17 15:05:00,0.0,1,1
1167,Level 1 - Use of Force,2014-05-24 03:18:00,0.0,1,1
1168,Level 2 - Use of Force,2014-05-21 08:26:00,5.0,2,1
1169,Level 2 - Use of Force,2014-05-20 17:42:00,5.0,5,1
1171,Level 2 - Use of Force,2014-05-13 02:12:00,3.0,2,1
1172,Level 2 - Use of Force,2014-05-13 02:12:00,3.0,2,1
1174,Level 2 - Use of Force,2014-05-13 02:12:00,3.0,2,1
1175,Level 2 - Use of Force,2014-05-13 02:12:00,3.0,2,1
1176,Level 2 - Use of Force,2014-09-15 11:45:00,0.0,5,1
1177,Level 2 - Use of Force,2014-05-13 02:12:00,3.0,2,1
1178,Level 2 - Use of Force,2014-05-13 02:12:00,3.0,2,1
1179,Level 2 - Use of Force,2014-09-15 10:51:00,0.0,8,1
1180,Level 3 - Use of Force,2014-05-20 04:54:00,1.0,3,1
1181,Level 3 - Use of Force,2014-05-20 04:54:00,1.0,3,1
1182,Level 2 - Use of Force,2014-05-13 19:24:00,3.0,2,1
1183,Level 2 - Use of Force,2014-09-15 11:20:00,0.0,8,1
1184,Level 2 - Use of Force,2014-05-12 20:11:00,0.0,1,1
1186,Level 2 - Use of Force,2014-05-13 18:19:00,3.0,2,1
1187,Level 2 - Use of Force,2014-05-13 18:05:00,3.0,2,1
1188,Level 2 - Use of Force,2014-05-13 18:05:00,3.0,2,1
1189,Level 2 - Use of Force,2014-05-12 20:11:00,0.0,1,1
1190,Level 2 - Use of Force,2014-05-13 19:31:00,3.0,2,1
1191,Level 2 - Use of Force,2014-05-13 18:05:00,3.0,2,1
1192,Level 2 - Use of Force,2014-05-13 18:05:00,3.0,2,1
1193,Level 2 - Use of Force,2014-05-13 18:05:00,3.0,2,1
1194,Level 2 - Use of Force,2014-05-13 18:05:00,3.0,2,1
1195,Level 2 - Use of Force,2014-05-12 14:07:00,0.0,5,1
1196,Level 2 - Use of Force,2014-05-12 14:07:00,0.0,5,1
1198,Level 2 - Use of Force,2014-05-10 21:20:00,2.0,2,1
1200,Level 2 - Use of Force,2014-05-06 13:20:00,1.0,1,1
1201,Level 2 - Use of Force,2014-09-15 11:45:00,0.0,8,1
1202,Level 2 - Use of Force,2014-05-06 13:20:00,1.0,1,1
1203,Level 2 - Use of Force,2014-09-15 20:40:00,2.0,1,1
1204,Level 2 - Use of Force,2014-09-15 20:35:00,2.0,1,1
1205,Level 1 - Use of Force,2014-09-16 00:59:00,1.0,1,1
1206,Level 1 - Use of Force,2014-09-16 00:59:00,1.0,1,1
1207,Level 1 - Use of Force,2014-09-16 02:51:00,3.0,1,1
1208,Level 1 - Use of Force,2014-05-23 07:30:00,0.0,1,1
1209,Level 2 - Use of Force,2014-05-03 21:45:00,1.0,2,0
1211,Level 1 - Use of Force,2014-09-15 15:30:00,2.0,5,1
1212,Level 2 - Use of Force,2014-05-21 00:53:00,3.0,2,1
1213,Level 2 - Use of Force,2014-04-18 14:30:00,2.0,2,0
1214,Level 2 - Use of Force,2014-04-18 14:30:00,2.0,2,0
1215,Level 2 - Use of Force,2014-04-18 14:30:00,2.0,2,0
1216,Level 1 - Use of Force,2014-09-16 23:20:00,3.0,8,1
1218,Level 2 - Use of Force,2014-09-14 00:25:00,5.0,2,1
1220,Level 2 - Use of Force,2014-05-08 01:30:00,0.0,1,1
1221,Level 2 - Use of Force,2014-05-08 02:09:00,0.0,1,1
1222,Level 2 - Use of Force,2014-05-08 01:26:00,0.0,1,1
1224,Level 2 - Use of Force,2014-04-28 17:25:00,4.0,2,1
1226,Level 2 - Use of Force,2014-04-28 14:20:00,4.0,2,1
1227,Level 2 - Use of Force,2014-04-28 14:00:00,4.0,2,1
1230,Level 2 - Use of Force,2014-08-29 13:23:00,1.0,1,1
1232,Level 2 - Use of Force,2014-09-13 02:04:00,1.0,1,1
1234,Level 2 - Use of Force,2014-05-01 23:30:00,1.0,2,1
1236,Level 2 - Use of Force,2014-05-05 13:23:00,1.0,2,1
1236,Level 2 - Use of Force,2014-05-05 13:23:00,1.0,2,1
1237,Level 2 - Use of Force,2014-05-05 13:23:00,1.0,2,1
1238,Level 2 - Use of Force,2014-05-05 13:23:00,1.0,2,1
1239,Level 2 - Use of Force,2014-05-05 13:23:00,1.0,2,1
1240,Level 2 - Use of Force,2014-05-01 18:00:00,1.0,8,1
1241,Level 2 - Use of Force,2014-05-01 18:00:00,1.0,8,1
1242,Level 2 - Use of Force,2014-05-01 18:00:00,1.0,2,1
1244,Level 2 - Use of Force,2014-05-01 22:50:00,1.0,2,1
1245,Level 2 - Use of Force,2014-05-01 18:00:00,1.0,2,1
1246,Level 2 - Use of Force,2014-05-01 22:50:00,1.0,2,1
1247,Level 2 - Use of Force,2014-05-01 18:00:00,1.0,2,1
1250,Level 1 - Use of Force,2014-09-18 17:58:00,2.0,1,0
1251,Level 2 - Use of Force,2014-05-01 22:50:00,1.0,2,1
1252,Level 2 - Use of Force,2014-04-28 14:05:00,2.0,2,1
1253,Level 2 - Use of Force,2014-05-01 22:50:00,1.0,2,1
1254,Level 2 - Use of Force,2014-04-28 14:05:00,2.0,2,1
1255,Level 2 - Use of Force,2014-05-01 15:17:00,2.0,1,1
1256,Level 2 - Use of Force,2014-04-28 14:05:00,2.0,2,1
1257,Level 2 - Use of Force,2014-05-01 15:17:00,2.0,1,1
1259,Level 2 - Use of Force,2014-05-01 15:17:00,2.0,1,1
1260,Level 2 - Use of Force,2014-04-28 00:39:00,0.0,3,1
1261,Level 2 - Use of Force,2014-04-28 00:39:00,0.0,3,1
1263,Level 2 - Use of Force,2014-04-13 22:05:00,2.0,2,1
1266,Level 1 - Use of Force,2014-09-20 03:33:00,0.0,1,0
1267,Level 1 - Use of Force,2014-09-20 03:35:00,0.0,1,0
1268,Level 1 - Use of Force,2014-09-20 03:37:00,0.0,1,0
1269,Level 1 - Use of Force,2014-09-20 14:30:00,3.0,1,1
1270,Level 1 - Use of Force,2014-09-20 14:26:00,3.0,1,1
1273,Level 2 - Use of Force,2014-09-20 15:20:00,1.0,2,0
1274,Level 2 - Use of Force,2014-04-13 22:04:00,2.0,2,1
1275,Level 2 - Use of Force,2014-04-22 23:34:00,3.0,1,1
1276,Level 2 - Use of Force,2014-09-20 15:22:00,1.0,2,0
1277,Level 2 - Use of Force,2014-04-22 23:34:00,3.0,1,1
1278,Level 2 - Use of Force,2014-09-20 15:20:00,4.0,1,1
1279,Level 2 - Use of Force,2014-04-12 04:14:00,3.0,0,1
1280,Level 2 - Use of Force,2014-04-12 04:14:00,3.0,0,1
1281,Level 2 - Use of Force,2014-04-14 21:45:00,2.0,1,1
1282,Level 2 - Use of Force,2014-04-14 21:45:00,2.0,1,1
1283,Level 1 - Use of Force,2014-09-20 03:31:00,0.0,1,0
1284,Level 2 - Use of Force,2014-09-21 00:47:00,2.0,1,1
1285,Level 1 - Use of Force,2014-09-20 23:17:00,0.0,2,1
1286,Level 1 - Use of Force,2014-09-21 00:47:00,2.0,1,1
1287,Level 2 - Use of Force,2014-09-20 15:22:00,1.0,2,0
1288,Level 2 - Use of Force,2014-09-20 15:20:00,1.0,2,0
1288,Level 2 - Use of Force,2014-09-20 15:20:00,1.0,1,1
1289,Level 1 - Use of Force,2014-09-21 15:48:00,1.0,1,1
1290,Level 2 - Use of Force,2014-09-21 17:00:00,0.0,2,1
1291,Level 1 - Use of Force,2014-09-21 15:48:00,1.0,1,1
1292,Level 1 - Use of Force,2014-09-21 15:56:00,1.0,1,1
1292,Level 1 - Use of Force,2014-09-21 15:56:00,1.0,1,1
1293,Level 1 - Use of Force,2014-09-21 22:21:00,1.0,2,1
1295,Level 2 - Use of Force,2014-04-10 14:25:00,0.0,2,1
1297,Level 2 - Use of Force,2014-04-10 14:10:00,0.0,2,1
1298,Level 2 - Use of Force,2014-04-10 14:10:00,0.0,2,1
1300,Level 2 - Use of Force,2014-04-10 14:10:00,0.0,2,1
1301,Level 2 - Use of Force,2014-04-10 14:10:00,0.0,2,1
1302,Level 2 - Use of Force,2014-04-10 14:10:00,0.0,2,1
1303,Level 2 - Use of Force,2014-04-08 20:47:00,3.0,2,1
1304,Level 2 - Use of Force,2014-04-08 20:47:00,3.0,2,1
1305,Level 2 - Use of Force,2014-04-26 03:00:00,1.0,2,1
1306,Level 2 - Use of Force,2014-04-26 03:00:00,1.0,2,1
1307,Level 2 - Use of Force,2014-04-26 03:00:00,1.0,2,1
1308,Level 2 - Use of Force,2014-04-08 10:05:00,5.0,2,1
1309,Level 2 - Use of Force,2014-04-26 03:00:00,1.0,2,1
1310,Level 2 - Use of Force,2014-04-26 03:00:00,1.0,2,1
1311,Level 2 - Use of Force,2014-04-06 20:37:00,3.0,2,0
1312,Level 2 - Use of Force,2014-04-05 02:13:00,0.0,1,1
1312,Level 2 - Use of Force,2014-04-05 02:13:00,0.0,1,1
1313,Level 2 - Use of Force,2014-04-06 20:37:00,3.0,2,0
1314,Level 2 - Use of Force,2014-04-05 02:08:00,0.0,1,1
1315,Level 2 - Use of Force,2014-04-03 23:10:00,2.0,0,1
1316,Level 2 - Use of Force,2014-04-03 23:10:00,2.0,0,1
1319,Level 2 - Use of Force,2014-04-03 23:10:00,2.0,0,1
1320,Level 2 - Use of Force,2014-04-03 23:10:00,2.0,0,1
1321,Level 2 - Use of Force,2014-04-03 11:38:00,3.0,2,1
1322,Level 2 - Use of Force,2014-04-03 11:38:00,3.0,2,1
1323,Level 1 - Use of Force,2014-09-22 16:58:00,0.0,1,1
1324,Level 2 - Use of Force,2014-04-04 16:58:00,1.0,0,1
1325,Level 2 - Use of Force,2014-04-04 16:58:00,1.0,0,1
1326,Level 2 - Use of Force,2014-04-04 16:58:00,1.0,0,1
1328,Level 2 - Use of Force,2014-04-05 22:50:00,3.0,2,1
1329,Level 1 - Use of Force,2014-04-01 10:10:00,2.0,2,1
1331,Level 2 - Use of Force,2014-05-03 21:45:00,0.0,2,0
1332,Level 2 - Use of Force,2014-05-03 21:45:00,1.0,2,0
1333,Level 2 - Use of Force,2014-04-05 22:50:00,3.0,2,1
1334,Level 1 - Use of Force,2014-04-10 15:35:00,0.0,8,0
1335,Level 1 - Use of Force,2014-04-02 00:39:00,2.0,8,1
1336,Level 2 - Use of Force,2014-04-05 22:50:00,3.0,2,1
1337,Level 1 - Use of Force,2014-04-02 00:39:00,2.0,8,1
1339,Level 1 - Use of Force,2014-04-02 00:58:00,2.0,8,1
1340,Level 1 - Use of Force,2014-04-03 12:01:00,0.0,1,1
1341,Level 2 - Use of Force,2014-04-06 17:14:00,3.0,2,1
1343,Level 2 - Use of Force,2014-04-06 17:14:00,3.0,2,1
1344,Level 2 - Use of Force,2014-04-06 17:14:00,3.0,2,1
1346,Level 1 - Use of Force,2014-04-03 12:01:00,0.0,1,1
1347,Level 2 - Use of Force,2014-04-06 17:14:00,3.0,2,1
1350,Level 1 - Use of Force,2014-04-03 12:01:00,0.0,1,1
1351,Level 2 - Use of Force,2014-04-06 17:14:00,3.0,2,1
1353,Level 1 - Use of Force,2014-04-04 05:06:00,1.0,2,1
1354,Level 2 - Use of Force,2014-04-06 17:14:00,3.0,2,1
1355,Level 3 - OIS,2014-04-03 11:39:00,1.0,2,1
1357,Level 1 - Use of Force,2014-04-04 02:25:00,1.0,2,1
1358,Level 1 - Use of Force,2014-04-04 02:06:00,1.0,2,1
1359,Level 2 - Use of Force,2014-04-05 19:50:00,1.0,2,1
1360,Level 1 - Use of Force,2014-04-04 23:00:00,1.0,1,1
1361,Level 1 - Use of Force,2014-04-04 10:00:00,2.0,1,0
1362,Level 2 - Use of Force,2014-04-05 19:50:00,1.0,2,1
1363,Level 2 - Use of Force,2014-04-05 20:38:00,5.0,1,1
1364,Level 1 - Use of Force,2014-04-05 14:30:00,1.0,2,1
1367,Level 1 - Use of Force,2014-04-05 15:05:00,1.0,2,1
1368,Level 1 - Use of Force,2014-09-23 13:09:00,5.0,1,1
1369,Level 1 - Use of Force,2014-09-23 13:09:00,5.0,1,1
1370,Level 1 - Use of Force,2014-04-05 01:32:00,0.0,2,0
1371,Level 1 - Use of Force,2014-04-06 00:29:00,3.0,2,1
1372,Level 1 - Use of Force,2014-04-05 01:32:00,0.0,2,0
1373,Level 2 - Use of Force,2014-04-28 17:42:00,5.0,2,1
1374,Level 1 - Use of Force,2014-04-09 13:08:00,2.0,1,0
1375,Level 1 - Use of Force,2014-04-06 01:32:00,3.0,2,1
1376,Level 2 - Use of Force,2014-04-27 18:29:00,5.0,2,1
1377,Level 2 - Use of Force,2014-04-27 18:38:00,5.0,2,1
1378,Level 1 - Use of Force,2014-04-09 13:08:00,2.0,1,0
1379,Level 2 - Use of Force,2014-04-27 16:41:00,5.0,2,1
1380,Level 1 - Use of Force,2014-04-09 21:50:00,5.0,5,1
1381,Level 1 - Use of Force,2014-04-09 13:08:00,2.0,1,0
1382,Level 2 - Use of Force,2014-04-27 18:34:00,5.0,2,1
1383,Level 2 - Use of Force,2014-04-27 18:32:00,5.0,2,1
1385,Level 1 - Use of Force,2014-04-09 13:08:00,2.0,1,0
1386,Level 1 - Use of Force,2014-04-09 21:50:00,5.0,1,0
1387,Level 2 - Use of Force,2014-04-27 18:49:00,5.0,2,1
1388,Level 2 - Use of Force,2014-04-27 18:32:00,5.0,2,1
1389,Level 1 - Use of Force,2014-04-10 18:50:00,1.0,2,0
1390,Level 1 - Use of Force,2014-04-11 01:27:00,5.0,1,1
1391,Level 1 - Use of Force,2014-04-11 01:27:00,5.0,1,1
1392,Level 1 - Use of Force,2014-04-10 18:50:00,1.0,2,0
1394,Level 1 - Use of Force,2014-04-10 18:50:00,1.0,2,0
1396,Level 1 - Use of Force,2014-04-14 00:23:00,0.0,2,1
1397,Level 1 - Use of Force,2014-04-14 00:23:00,0.0,2,1
1400,Level 1 - Use of Force,2014-04-15 19:54:00,1.0,2,0
1401,Level 1 - Use of Force,2014-04-15 19:54:00,1.0,2,0
1402,Level 1 - Use of Force,2014-04-15 19:54:00,1.0,2,0
1403,Level 1 - Use of Force,2014-04-15 04:20:00,2.0,1,0
1404,Level 2 - Use of Force,2014-04-02 17:49:00,5.0,1,1
1405,Level 1 - Use of Force,2014-04-16 16:10:00,5.0,5,1
1406,Level 2 - Use of Force,2014-04-02 17:49:00,5.0,1,1
1407,Level 1 - Use of Force,2014-04-16 16:10:00,5.0,5,1
1408,Level 1 - Use of Force,2014-04-16 23:23:00,3.0,2,1
1409,Level 1 - Use of Force,2014-04-16 23:23:00,3.0,2,1
1410,Level 2 - Use of Force,2014-04-02 17:49:00,5.0,1,1
1411,Level 2 - Use of Force,2014-04-02 17:49:00,5.0,1,1
1413,Level 2 - Use of Force,2014-04-02 17:49:00,5.0,1,1
1414,Level 2 - Use of Force,2014-04-02 17:49:00,5.0,1,1
1415,Level 2 - Use of Force,2014-04-02 17:49:00,5.0,1,1
1416,Level 1 - Use of Force,2014-04-18 23:31:00,3.0,5,1
1417,Level 1 - Use of Force,2014-04-18 23:31:00,3.0,5,1
1418,Level 1 - Use of Force,2014-04-18 11:00:00,1.0,2,1
1419,Level 1 - Use of Force,2014-04-19 20:22:00,0.0,2,1
1420,Level 1 - Use of Force,2014-09-23 17:50:00,2.0,1,1
1421,Level 1 - Use of Force,2014-04-19 00:07:00,0.0,5,1
1422,Level 1 - Use of Force,2014-04-19 00:07:00,0.0,5,1
1423,Level 1 - Use of Force,2014-04-24 00:51:00,2.0,1,1
1426,Level 1 - Use of Force,2014-04-21 05:28:00,0.0,1,1
1427,Level 1 - Use of Force,2014-04-21 05:28:00,0.0,1,1
1428,Level 1 - Use of Force,2014-04-21 05:28:00,0.0,1,1
1429,Level 1 - Use of Force,2014-04-21 05:30:00,0.0,1,1
1430,Level 1 - Use of Force,2014-04-21 00:26:00,2.0,1,0
1432,Level 2 - Use of Force,2014-05-01 23:30:00,1.0,2,1
1433,Level 1 - Use of Force,2014-04-20 23:23:00,2.0,1,1
1434,Level 1 - Use of Force,2014-04-20 10:56:00,2.0,1,1
1435,Level 2 - Use of Force,2014-05-01 23:30:00,1.0,2,1
1436,Level 1 - Use of Force,2014-04-23 01:49:00,0.0,1,1
1437,Level 1 - Use of Force,2014-04-24 14:41:00,2.0,2,1
1438,Level 1 - Use of Force,2014-04-24 22:00:00,0.0,1,1
1439,Level 1 - Use of Force,2014-04-25 21:35:00,2.0,1,1
1440,Level 1 - Use of Force,2014-04-25 05:14:00,5.0,1,0
1441,Level 1 - Use of Force,2014-04-25 05:14:00,5.0,1,0
1442,Level 1 - Use of Force,2014-09-25 01:02:00,2.0,2,1
1443,Level 1 - Use of Force,2014-09-25 06:00:00,3.0,2,1
1444,Level 1 - Use of Force,2014-04-26 21:00:00,0.0,1,1
1446,Level 1 - Use of Force,2014-04-26 21:00:00,0.0,1,1
1448,Level 1 - Use of Force,2014-04-26 21:00:00,0.0,1,1
1449,Level 1 - Use of Force,2014-04-26 21:00:00,0.0,1,1
1450,Level 1 - Use of Force,2014-04-26 21:00:00,0.0,1,1
1451,Level 1 - Use of Force,2014-04-26 21:00:00,0.0,1,1
1452,Level 1 - Use of Force,2014-04-26 21:00:00,0.0,1,1
1453,Level 1 - Use of Force,2014-04-26 21:00:00,0.0,1,1
1454,Level 1 - Use of Force,2014-04-18 14:46:00,1.0,2,1
1455,Level 1 - Use of Force,2014-04-08 20:54:00,5.0,2,1
1456,Level 1 - Use of Force,2014-04-18 04:00:00,3.0,2,1
1458,Level 1 - Use of Force,2014-09-25 16:15:00,0.0,1,1
1460,Level 1 - Use of Force,2014-09-25 18:58:00,5.0,2,1
1462,Level 1 - Use of Force,2014-09-25 20:34:00,0.0,1,1
1463,Level 1 - Use of Force,2014-09-25 20:34:00,0.0,1,1
1464,Level 1 - Use of Force,2014-09-25 21:00:00,3.0,1,0
1465,Level 1 - Use of Force,2014-09-26 00:33:00,1.0,2,1
1466,Level 2 - Use of Force,2014-09-26 00:37:00,1.0,1,1
1467,Level 2 - Use of Force,2014-09-26 00:37:00,1.0,1,1
1468,Level 1 - Use of Force,2014-09-26 04:32:00,3.0,2,0
1469,Level 1 - Use of Force,2014-04-26 20:03:00,2.0,1,1
1470,Level 1 - Use of Force,2014-04-26 20:03:00,2.0,1,1
1471,Level 1 - Use of Force,2014-04-26 20:03:00,2.0,1,1
1472,Level 1 - Use of Force,2014-04-26 20:03:00,2.0,1,1
1473,Level 1 - Use of Force,2014-04-28 12:17:00,0.0,5,1
1474,Level 1 - Use of Force,2014-04-28 12:13:00,0.0,5,1
1475,Level 1 - Use of Force,2014-04-27 21:31:00,3.0,1,1
1476,Level 1 - Use of Force,2014-04-18 12:05:00,3.0,1,0
1478,Level 1 - Use of Force,2014-04-18 12:25:00,3.0,1,0
1479,Level 1 - Use of Force,2014-04-18 12:25:00,3.0,1,0
1481,Level 1 - Use of Force,2014-04-28 13:00:00,0.0,1,0
1482,Level 1 - Use of Force,2014-04-18 12:25:00,3.0,1,0
1483,Level 1 - Use of Force,2014-04-29 10:00:00,0.0,5,1
1485,Level 1 - Use of Force,2014-04-29 13:36:00,3.0,2,1
